고유번호,언어,상호명,콘텐츠URL,주소,Latitude,Longitude,신주소,전화번호,웹사이트,운영시간,교통정보,홈페이지 언어,대표메뉴
18251,ko,마칸 [임시휴업],https://korean.visitseoul.net/restaurants/마칸/KOP018251?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP018251,140-911 서울 용산구 한남동 763-23 ,37.5326131,126.9982771,04407 서울 용산구 우사단로10길 52 (한남동) ,02-6012-2231,,매일 10:30-22:00 ,6호선 이태원역 3번 출구 도보 5분 ,,
42367,ko,[백년가게] 싸리골,https://korean.visitseoul.net/restaurants/백년가게-싸리골/KOP042367?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042367, 서울 은평구 갈현동 468-3 ,37.6125141,126.9157257,03336 서울 은평구 서오릉로 160 (갈현동) 1층,0507-1339-3086,,11:30~22:30,구산역 4번출구,,"생삼겹살, 국물돼지갈비"
5041,ko,삼성국수,https://korean.visitseoul.net/restaurants/삼성국수/KOP005038?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005038,135-871 서울 강남구 삼성동 77-9 77-9,37.5147733,127.0593812,"06087 서울 강남구 영동대로 611 (삼성동, Chan&Chan Tower) 지하 1층",02-3442-1957,,11:30 ~ 21:30,9호선 봉은사역 2번 출구,,"칼국수, 어복쟁반, 빈대떡, 모듬전, 일품요리세트"
24624,ko,오엔,https://korean.visitseoul.net/restaurants/ON-River-Station-kr/KOP024624?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024624, 서울 강남구 압구정동 380-2 ,37.5273455,127.0178679,06000 서울 강남구 압구정로11길 37-30 ,0507-1400-1582,http://www.onriver.co.kr/,매일 11:00 - 05:00,3호선 압구정역 6번 출구에서 약 1.3km (도보 18분),한국어,T-bone Set
4934,ko,금성스테이크,https://korean.visitseoul.net/restaurants/금성스테이크/KOP004934?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP004934, 서울 강남구 신사동 640-1 660-13,37.527993,127.0358546,"06017 서울 강남구 언주로174길 26 (신사동, 남강빌딩) 1층 2호 ",02-547-4872,,11:30~22:00,수인분당선 압구정로데오역 6번 출구에서 약 449m (도보 6분),,"등심스테이크, 베이컨구이, 소시지전골"
47222,ko,퍼멘츠 ,https://korean.visitseoul.net/restaurants/2024-ferments/KOPk4p7p5?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPk4p7p5, 서울 용산구 한강로3가 40-321 ,37.5247508,126.9618344,04379 서울 용산구 한강대로7길 22 (한강로3가) ,0507-1340-6687,https://www.instagram.com/ferments.seoul,"월요일~목요일, 일요일 11:30 - 23:00 금요일~토요일 11:30 - 24:00","1호선, 경의중앙선 용산역 1번 출구에서 약 636m (도보 10분)  ",,
42704,ko,비스트로 멕시 (bistro MEXI),https://korean.visitseoul.net/restaurants/비스트로멕시/KOP042704?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042704, 서울 용산구 이태원동 123-26 ,37.5348125,126.9952779,04350 서울 용산구 이태원로 191 (이태원동) 2층 ,0507-1384-6855,https://www.instagram.com/mexiseoul/,일~수 17:00 ~ 02:00 / 목요일 17:00 ~ 03:00 금~토 17:00 ~ 04:00,6호선 이태원역 2번 출구에서 약 79m (도보 1분),한국어,"Fajita (Chicken & Shrimp & Steak), Tacos (6 kinds), Mango Caesar Salad"
6447,ko,ebt,https://korean.visitseoul.net/restaurants/엘본더테이블-KR/KOP006443?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006443, 서울 강남구 신사동 555 530-5,37.5207977,127.0242332,06033 서울 강남구 논현로157길 55 (신사동) ,0507-1305-4100,http://elbonthetable.com/,10:00~22:00,3호선 신사역 8번 출구  ,,"런치프리픽스, 트러플감자테린, 계절야채 크루디, 갑오징어 어란 파스타"
13258,ko,이조 ,https://korean.visitseoul.net/restaurants/이조/KOP013258?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013258,110-290 서울 종로구 인사동 153-2 ,37.5719959,126.9863117,03162 서울 종로구 인사동3길 8 (인사동) ,02-730-7610,,매일 09:00~22:00  ,"1,3,5호선 종로3가역 5번 출구에서 약 311m (도보 6분)",,"점심한정식, 저녁한정식, 이조한정식, 연잎밥정식"
40796,ko,알페도,https://korean.visitseoul.net/restaurants/알페도/KOP040796?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP040796, 서울 용산구 이태원동 128-9 1층 4-5호,37.5342368,126.9932377,04391 서울 용산구 이태원로 174 (이태원동) 1층 4-5호,02-794-1134,http://instagram.com/alpedobakery,매일 08:00 - 23:00,6호선 이태원역 4번 출구에서 약 36m (도보 1분),한국어,
44655,ko,카니랩,https://korean.visitseoul.net/restaurants/KANILAB/KOP2osya6?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP2osya6, 서울 강남구 논현동 61-3 ,37.5202515,127.0311232,"06047 서울 강남구 도산대로 220 (논현동, 엠포리아 빌딩) 지하 1층 ",010-2371-6215,https://www.kanilab.kr/,월요일~금요일 18:30~22:00 토요일~일요일 12:00~22:00 (15:00~18:00 브레이크 타임),7호선 학동역 8번 출구에서 약 882m (도보 13분) ,"한국어,영어","크랩코스요리 280,000원"
20193,ko,스튜디오 콘크리트,https://korean.visitseoul.net/restaurants/스튜디오콘크리트/KOP020193?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP020193,140-894 서울 용산구 한남동 795-3 ,37.542431,127.0025408,04417 서울 용산구 한남대로 162 (한남동) ,02-794-4095,http://www.studio-ccrt.com,11:00 - 20:00,지하철 6호선 한강진역 2번 출구에서 약 400m,,
11193,ko,클럽 NB2,https://korean.visitseoul.net/restaurants/클럽-NB-K/KOP011191?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011191, 서울 마포구 서교동 362-4 ,37.551596,126.9231287,04041 서울 마포구 와우산로 72 ,0507-1323-8213,https://www.instagram.com/clubnb_official,"일요일~목요일 22:00~06:00, 금요일~토요일 21:30~07:30",6호선 상수역 2번 출구에서 약 341m (도보 4분),,
36291,ko,아지트 안암,https://korean.visitseoul.net/restaurants/아지트안암/KOP036291?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP036291, 서울 성북구 안암동5가 102-37 ,37.5840168,127.0292767,02855 서울 성북구 고려대로24길 48 (안암동5가) 지하1층 아지트 안암,010-7465-4265,,오전11:00 ~ 익일 새벽4:00,"6호선 안암역 3,4번 출구",,미트파이
36143,ko,파파도나스 해방촌점,https://korean.visitseoul.net/restaurants/파파도나스해방촌점/KOP036143?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP036143, 서울 용산구 용산동2가 5-1612 1층,37.5391242,126.9865068,04338 서울 용산구 신흥로 7 (용산동2가) ,02-792-1180,http://papadonas.com/,07:00~21:00,6호선 녹사평역 2번 출구,한국어,도나스와 앙버터
13389,ko,평양면옥,https://korean.visitseoul.net/restaurants/평양면옥1/KOP013389?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP013389,100-391 서울특별시 중구 장충동1가 26-14,37.5634227,127.0072981,04615 서울특별시 중구 장충단로 207 (장충동1가) ,02-2267-7784,https://pyungyangmyunok.modoo.at/,매일 11:00 ~ 21:30,"2, 4, 5호선 동대문 역사 문화공원 5번 출구에서 약 184m (도보 2분) ",,"편육, 제육, 냉면"
14047,ko,남산설렁탕,https://korean.visitseoul.net/restaurants/남산설렁탕/KOP014044?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP014044,100-250 서울특별시 중구 예장동 8-22 ,37.5566897,126.9848991,04630 서울특별시 중구 소파로 91 (예장동) ,02-777-3959,,06:00 ~ 22:00 ,4호선 명동역 3번 출구에서 약 557m (도보 11분),,설렁탕 
3481,ko,희정식당,https://korean.visitseoul.net/restaurants/희정식당-KR/KOP003481?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003481,150-875 서울 영등포구 여의도동 21-3 21-3,37.5262404,126.9310906,07336 서울 영등포구 여의나루로 117 지하,02-784-9213,,월요일~토요일 11:30~23:00,5호선 여의나루역 1번 출구에서 약 155m (도보 2분) ,,"특.희정부대찌개, 티본모듬스테이크, 등심스테이크"
7439,ko,불이아(강남점),https://korean.visitseoul.net/restaurants/불이아강남점-KR/KOP007436?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007436, 서울 강남구 논현동 71-2 71-2,37.5115369,127.0404229,"06050 서울 강남구 언주로 711 (논현동, 건설회관) 지하 1층",02-517-6689,,매일 11:00 - 23:00,7호선 학동역 10번 출구에서 약 408m (도보 6분),,"불이아정식, 소고기정식, 양고기정식, 해물정식"
38323,ko,르쁘띠푸 홍대본점,https://korean.visitseoul.net/restaurants/르쁘띠푸-홍대본점/KOP038323?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP038323, 서울 마포구 상수동 86-37 ,37.5499408,126.9232752,04067 서울 마포구 와우산로 62 (상수동) 2층,02-322-2669,https://lepetitfour.modoo.at/,월~토 11:30 ~22:00 일 12:30 ~ 22:00,6호선 상수역 2번 출구에서 236m,,"밀푀유 몽블랑 6,400원 밀푀유 클래식 5,500원 마카롤 6,800원"
11744,ko,마담밍,https://korean.visitseoul.net/restaurants/마담밍/KOP011744?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011744,135-839 서울 강남구 대치동 889-65 ,37.5034783,127.0502361,06192 서울 강남구 선릉로86길 5-4 (대치동) 1층,02-567-6992,,"11:30 ~ 15:00, 17:00 ~ 21:00","2호선, 수인분당선 선릉역 2번 출구에서 약 140m (도보 2분)",,"쟁반 짜장, 짬뽕 냉면, 중국 냉면"
6470,ko,무돌,https://korean.visitseoul.net/restaurants/무돌/KOP006468?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006468,135-950 서울 강남구 청담동 23 ,37.5214383,127.0405995,"06065 서울 강남구 선릉로 748 (청담동, 현대아파트) ",02-515-3088,,10:30 ~ 22:00,"7호선, 수인분당선 강남구청역 4번 출구에서 약 514m (도보 7분)",,생고등어구이 갈낙찜 홍어삼합
27217,ko,카페 아르무아,https://korean.visitseoul.net/restaurants/카페-아르무아/KOP027217?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP027217,143-914 서울 광진구 화양동 5-32 ,37.5417683,127.0709185,05017 서울 광진구 동일로22길 117-27 (화양동) ,02-463-9981,http://www.instagram.com/cafe_armoire,매일 12:00 - 23:00,"2, 7호선 건대입구역 2번 출구에서 약 211m (도보 3분)",,"24h 밀크티, 생긴 것도 치즈케이크"
24695,ko,초록뱀푸드팜,https://korean.visitseoul.net/restaurants/초록뱀푸드팜/KOP024695?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP024695,150-881 서울 영등포구 여의도동 28-1 ,37.5221896,126.9202562,"07320 서울 영등포구 여의대로 24 (여의도동, 전국경제인연합회회관) 50층",02-2055-4440,https://www.theskyfarm.co.kr/,매일 10:00 - 22:00 세상의모든아침 (Break time 16:00 - 17:00) ,5?9호선 여의도역 2번 출구,한국어,
21598,ko,두레국수,https://korean.visitseoul.net/restaurants/두레국수/KOP021598?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP021598,135-895 서울 강남구 신사동 626-79 ,37.5228568,127.0315325,06024 서울 강남구 도산대로37길 28 (신사동) ,02-3444-1421,,월~금 10:30~21:00,3호선 압구정역 3번 출구 도보 5분,,"두레국수, 비빔국수, 곱창전골"
6380,ko,반포집,https://korean.visitseoul.net/restaurants/반포집/KOP006380?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006380, 서울 서초구 반포동 817 ,37.5016398,126.9861934,"06501 서울 서초구 신반포로3길 7 (반포동, 반포상가) ",02-593-6684,,월~토 11:30~21:00,9호선 구반포역 1번 출구,,"수제비, 오징어덮밥"
43435,ko,모퉁이집,https://korean.visitseoul.net/restaurants/2023004/KOPou99aq?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPou99aq, 서울 강남구 역삼동 818 ,37.4996677,127.0278325,06129 서울 강남구 테헤란로1길 20 (역삼동) ,02-562-5948,,11:00~22:00,"신분당선, 2호선 강남역 11번 출구에서 약 168m (도보 2분)",한국어,"떡라면, 오뎅김밥, 수제비"
42265,ko,[백년가게] 동흥관,https://korean.visitseoul.net/restaurants/백년가게-동흥관/KOP042265?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP042265, 서울 금천구 시흥동 115-10 ,37.4551649,126.898574,"08614 서울 금천구 시흥대로63길 20 (시흥동, 동흥관) ",02-803-3759,,11:00 ~ 21:30,,,"짜장면, 짬뽕, 탕수육, 각종 중식"
5659,ko,쟈니덤플링,https://korean.visitseoul.net/restaurants/쟈니덤플링/KOP005659?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP005659, 서울 용산구 이태원동 74-24 ,37.5338265,126.9921212,04391 서울 용산구 보광로59길 33 (이태원동) ,02-790-8831,,매일 11:30 ~ 20:30,6호선 이태원역 4번 출구에서 약 204m (도보 3분),,"군만두 반달, 송이물만두, 새우물만두"
11091,ko,멘야산다이메  ,https://korean.visitseoul.net/restaurants/멘야산다이메/KOP011091?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP011091,121-838 서울 마포구 서교동 355-25 ,37.5536845,126.9214436,04039 서울 마포구 홍익로5안길 24 ,02-332-4129,https://all3324129.modoo.at/,매일 11:30 ~ 22:00 (재료 소진 시 종료),"2호선, 경의중앙선, 공항철도 홍대입구역 9번 출구에서 약 385m (도보 5분)",,"츠케멘, 마제소바, 돈코츠라멘"
7264,ko,남포면옥(논현동) ,https://korean.visitseoul.net/restaurants/남포면옥논현동/KOP007264?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP007264,135-818 서울 강남구 논현동 89-10 ,37.5155678,127.0342198,06053 서울 강남구 학동로 231 (논현동) ,02-540-2596,,매일 11:30~22:00,7호선 학동역 10번 출구,,"냉면, 갈비찜, 양념갈비, 생등심, 어복쟁반, 갈비탕"
2514,ko,목포자매집,https://korean.visitseoul.net/restaurants/목포자매집/KOP002514?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP002514,135-829 서울 강남구 논현동 226-4 ,37.5101349,127.0354351,06107 서울 강남구 언주로115길 14 ,02-543-0729,,평일 11:30 ~ 22:00 토요일 11:30 ~ 21:00,7호선 학동역 1번 출구에서 약 640m (도보 11분) ,한국어,"짱뚱어탕, 매생이국, 병어조림, 낙지연포탕, 민어, 병어"
45611,ko,이다 (IDA),https://korean.visitseoul.net/restaurants/IDA2024/KOPnco4fg?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOPnco4fg, 서울 종로구 권농동 141-5 ,37.577028,126.9917054,03134 서울 종로구 서순라길 153 (권농동) ,0507-1334-3979,,매일 12:00~22:00 (브레이크타임 15:00~17:00 /  라스트오더 21:00),3호선 안국역 4번 출구에서 약 560m (도보 9분) ,,
6756,ko,연지얼큰한동태국,https://korean.visitseoul.net/restaurants/연지얼큰동태국1/KOP006754?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006754,110-835 서울특별시 종로구 종로5가 120-7,37.5715189,127.0002802,03129 서울특별시 종로구 종로31길 8-1 (종로5가) ,02-763-9397,,11:00 ~ 22:00,1호선 종로5가역 1번 출구에서 약 182m (도보 2분),,한식(동태국) 
6602,ko,비손,https://korean.visitseoul.net/restaurants/비손/KOP006602?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP006602, 서울 용산구 한남동 733-70 ,37.5377778,126.9949691,04349 서울 용산구 이태원로27길 101 (한남동) ,02-790-0479,,11:30 - 22:00 * Break time 15:00 - 17:00,6호선 이태원역 2번 출구,,
8359,ko,팔팔민물장어,https://korean.visitseoul.net/restaurants/팔팔민물장어/KOP008359?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP008359,137-810 서울 서초구 반포동 745-10 ,37.5033185,127.0199576,06543 서울 서초구 사평대로 335 (금성빌딩) ,02-549-1112,http://팔팔민물장어.kr/,매일 11:00~22:00 ,9호선 신논현역 1번 출구,,"팔팔장어, 토종장어생장어, 명품장어, 강화갯벌장어"
27466,ko,맛을 그리다,https://korean.visitseoul.net/restaurants/예빈당/KOP027466?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP027466,133-835 서울 성동구 성수동2가 315-7 ,37.542814,127.0562605,"04782 서울 성동구 성수이로 87 (성수동2가, 성문빌딩) 1층",02-3443-5542,http://www.yebindang.com/,평일 8:00 - 22:00 토요일 10:00 - 22:00 일요일 10:00 - 21:00,2호선 성수역 3번 출구,한국어,"두텁떡, 꽃송편, 설기,흑임자조각케이크,"
3697,ko,봉피양,https://korean.visitseoul.net/restaurants/봉피양/KOP003695?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP003695,137-858 서울 서초구 서초동 1330 1330,37.4939596,127.0278814,06626 서울 서초구 강남대로53길 11 (서초동삼성쉐르빌2) ,02-587-7018,http://www.ibjgalbi.com, 11:00 ~ 21:30,2호선 강남 5번 출구  ,,"갈비, 냉면"
38028,ko,통인스윗 더현대서울점,https://korean.visitseoul.net/restaurants/통인스윗-더현대서울점/KOP038028?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP038028, 서울 영등포구 여의도동 22 ,37.5260497,126.928296,"07335 서울 영등포구 여의대로 108 (여의도동, 파크원) 더현대서울 지하 1층",02-3277-8513,, 10:30 ~ 20:30 ,5호선 여의나루역 1번 출구에서 427m,,"에그 타르트 3,000원 호두 타르트 3,500원 초코 타르트 5,500원"
30866,ko,구르카 인도레스토랑,https://korean.visitseoul.net/restaurants/구르카-인도레스토랑/KOP030866?utm_source=seoulopendata&utm_medium=restaurants&utm_content=KOP030866,100-809 서울 중구 명동2가 32-14 4층,37.5630639,126.9851915,04536 서울 중구 명동10길 16-1 5층,02-775-8860,,10:30~22:00,4호선 명동역 8번 출구에서 약 246m (도보 3분),,
