고유번호,언어,상호명,콘텐츠URL,주소,신주소,Latitude,Longitude,,,전화번호,팩스번호,웹사이트,운영시간,운영요일,휴무일,교통정보,태그,장애인편의시설
26956,ko,한영양복점,https://korean.visitseoul.net/attractions/한영양복점/KOP026956?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP026956,  ,04631 서울 중구 퇴계로20길 2 ,37.5201246,127.0239068,,,02-735-1988,,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=236,09:00~19:00,매일,없음,4호선 명동역 3번 출구에서 약 95m (도보 1분) ,"오래가게,양복, 맞춤양복, 명동, 서울미래유산, 남성정장",
42375,ko,함스브로트과자점,https://korean.visitseoul.net/attractions/2023019/KOP042375?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042375, 서울 도봉구 쌍문동 88-106 ,01443 서울 도봉구 도봉로 483 (쌍문동) ,37.5717599,126.9311138,,,02-996-4488,,,월요일~일요일 09:00~22:00,매일,명절 당일,4호선 쌍문역 4번 출구에서 약 14m (도보 1분)," 제과,오래가게,케이크, 쌍문역, 빵지순례, 꽃다발케이크, 명장,빵",
43466,ko,합덕슈퍼,https://korean.visitseoul.net/attractions/2023066/KOPxc7u7g?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPxc7u7g, 서울 용산구 한남동 685-1 ,04400 서울 용산구 이태원로42길 20 (한남동) ,37.5668685,126.8529582,,,02-793-8720,,,,,,6호선 이태원역 3번 출구에서 약 528m (도보 10분),"마트,이태원,슈퍼,골목길,정겨움,오래가게,추억,레트로",
45954,ko,"현대카드 뮤직 라이브러리, 현대카드 바이닐앤플라스틱",https://korean.visitseoul.net/attractions/hyundaicard-musiclibrary-hyundaicard-vinyl-and-plastic/KOPtvunyc?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtvunyc, 서울 용산구 한남동 683-132 ,04400 서울 용산구 이태원로 246 (한남동) ,37.5746217,127.0180819,,,02-331-6300,,https://dive.hyundaicard.com/web/musiclibrary/spaceMain.hdc,"화요일~토요일 12:00~21:00 / 일요일, 공휴일 12:00~18:00 ",화요일~일요일,"월요일, 설, 추석 연휴 휴관",6호선 한강진역 3번 출구에서 411m (도보 6분),"한남동,아날로그,뮤직라이브러리,현대카드,LP,이태원,바이닐,희귀음반,턴테이블",
32528,ko,형제대장간 ,https://korean.visitseoul.net/attractions/형제대장간/KOP032528?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP032528, 서울 은평구 수색동 102-49 ,03504 서울 은평구 수색로 249 (수색동) ,37.6000442,126.9930488,,,02-304-7156,,futureheritage.seoul.go.kr/web/investigate/aroundHeritageView.do?htId=2529,"07:30~18:30 (동절기에는 좀 더 일찍 닫고, 하절기에는 좀 더 늦게 닫음)",월요일-토요일 ,일요일,경의중앙선 수색역 1번 출구에서 200m (도보 3분)," 단조,철물, 서울미래유산,오래가게,대장간, 수색동, 은평구, 망치, 수제,전통",
43450,ko,혜성미용실,https://korean.visitseoul.net/attractions/2023016/KOPrs9x47?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPrs9x47, 서울 구로구 오류동 11-25 ,08269 서울 구로구 고척로6길 42 (오류동) ,37.5616995,126.9795904,,,02-2682-9359,,,08:00~19:40,매일,"첫째, 셋째 주 화요일 휴무",1호선 오류동역 3번 출구에서 약 473m (도보 8분)," 인두파마, 구로, 오류동,미장원,오래가게, 미용실",
23606,ko,혜화문,https://korean.visitseoul.net/attractions/Hyehwamun/KOP023606?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP023606,110-530 서울 종로구 혜화동 28-5 ,"03076 서울 종로구 창경궁로 307 (혜화동, 혜화문) ",37.5936085,127.0009397,,,02-120,,,24시간,월요일~일요일,연중무휴,4호선 한성대입구역 5번 출구에서 약 192m (도보 3분)," 혜화, 동대문, 4소문, 성곽,도성, 한성대입구역, 사소문,성문,혜화문, 북동방, 혜화동, 동소문",
5548,ko,호림박물관 (신사분관),https://korean.visitseoul.net/attractions/호림박물관신사분관/KOP005546?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005546,135-897 서울 강남구 신사동 651-24 ,"06021 서울 강남구 도산대로 317 (신사동, 호림아트센터 1빌딩) ",37.5990116,126.9573182,,,02-541-3525,,https://www.horimmuseum.org/ko,AM 10:30 ~ PM 06:00 (입장 마감 PM 5:00),화요일 ~ 토요일,"-매주 월, 일 -1월 1일 -설날, 추석 연휴",수인분당선 압구정로데오역 5번 출구에서 635m (도보 9분),"강남구청역,신사역, 호림박물관신사분관, 전시, 현대미술, 호림박물관, 압구정로데오역,강남, 고미술, 박물관,신사동",
28051,ko,호미화방,https://korean.visitseoul.net/attractions/호미화방/KOP028051?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028051,  ,04039 서울 마포구 홍익로3길 20 1층 ,37.5290851,126.9362381,,,02-336-8181,,www.homi.co.kr,09:00~21:00,매일,없음,2?공항철도?경의중앙선 홍대입구역 9번 출구에서 367m," 화방,오래가게, 미술화방, 홍대, 서울미래유산, 미술용품, 서교동, 디자인",
28332,ko,홍익문고,https://korean.visitseoul.net/attractions/홍익문고/KOP028332?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP028332, 서울 서대문구 창천동 18-49 ,03779 서울 서대문구 연세로 2  ,37.5686117,126.9764292,,,02-392-2020,,cafe.naver.com/hongikbook,10:00~21:30,매일,없음,2호선 신촌역 3번 출구에서 30m (도보 1분),"오래가게,서점, 문구류, 팬시, 연세대, 신촌역, 서울미래유산, 서강대",
2021,ko,화계사,https://korean.visitseoul.net/attractions/화계사/KOP002021?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002021,142-875 서울 강북구 수유1동 487 ,"01095 서울 강북구 화계사길 117 (수유동, 화계사) ",37.5153979,127.1208596,,,02-902-2663,,http://www.hwagyesa.org,"법회, 기도 불공 등 사찰 일정에 따라 이용 시간에 차이가 있음 ",,,우이신설선 화계역 2번 출구에서 약 922m (도보 17분) ," 수유역, 템플스테이, 흥선대원군, 자연,숲,화계사,사찰,삼각산",
4198,ko,환구단(원구단),https://korean.visitseoul.net/attractions/환구단원구단/KOP004198?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP004198, 서울시 중구 소공동 87-1 , 서울시 중구 소공로 106 (소공동) ,37.5637884,126.9800165,,,02-3396-5880,,,,,,"1,2호선 시청역 6번 출구에서 약 157m (도보 4분) ","환구단,광화문,을지로입구역,제천단,원구단,시청역,조선호텔",
29766,ko,황학정,https://korean.visitseoul.net/attractions/황학정/KOP029766?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029766,110-054 서울 종로구 사직동 산 1-1 ,03027 서울 종로구 사직로9길 15-32 (사직동) ,37.5425714,126.9857498,,,,,http://www.hwanghakjeong.org/,국궁전시관 10:00~17:00 ,화요일~일요일,"월요일, 1월 1일, 설 당일, 추석 당일",3호선 경복궁역 1번 출구에서 약 750m (도보 13분),"경복궁역, 경희궁, 활터, 황학정,국궁전시관, 광화문",
43438,ko,황해이발관,https://korean.visitseoul.net/attractions/2023008/KOPnjnrwi?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPnjnrwi, 서울 강북구 미아동 791-1622 ,01108 서울 강북구 솔매로 35-1 (미아동) ,37.5597255,126.9854418,,,010-3189-9212,,,08:00 ~ 22:00 (휴게시간 12:00 ~ 17:00),매일,없음,우이신설선 삼양역 2번 출구에서 약 260m (도보 6분) ,"이용원,이발관,이발,미아동,오래가게,강북구",
43613,ko,미림분식,https://korean.visitseoul.net/attractions/2023013/KOPtdvr6c?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPtdvr6c,  , 서울 관악구 호암로 553 ,37.6489303,127.0331339,,,02-888-8567,,,11:30~20:00,매일,없음,신림선 서울대벤처타운역 2번 출구에서 약 608m (도보 11분)," 신림, 미림여고, 즉석떡볶이,오래가게, 군만두,분식, 가성비",
27229,ko,DDP 관광안내소,https://korean.visitseoul.net/attractions/DDP-관광안내소/KOP027229?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027229,100-197 서울 중구 을지로7가 2-1 ,"04566 서울 중구 을지로 281 (을지로7가, 디자인장터) 지하 2층 종합안내소",37.5356955,126.9999374,,,+82-2-2153-0307,,http://www.sta.or.kr,10:00~19:00,,설날?추석 당일 휴무,2?4?5호선 동대문역사문화공원역 1번 출구 1호선 동대문역 8번 출구,"안내,DDP-관광안내소,관광안내소,DDP,여행,안내소,동대문디자인플라자",
44111,ko,갤러리 지우헌,https://korean.visitseoul.net/attractions/GalleryJiwooheon/KOPxj9byw?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPxj9byw, 서울 종로구 가회동 31-94 ,03052 서울 종로구 북촌로11라길 13 (가회동) ,37.5435614,126.9869629,,,0507-1342-7964,,https://designhouse.co.kr/indexmain/lists?category=J,화요일~토요일 10:30~18:30 (휴게시간 12:30~13:30),,"매주 월요일, 일요일",3호선 안국역 2번 출구에서 약 839m (도보 15분),"북촌한옥마을,서울우수한옥,삼청동갤러리,한옥갤러리",
1900,ko,광화문광장,https://korean.visitseoul.net/attractions/광화문광장/KOP001899?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP001899,110-050 서울 종로구 세종로 1-68,03154 서울특별시 종로구 세종대로 172 ,37.535982,127.0014043,,,02-120,,http://plaza.seoul.go.kr/gwanghwamun,도심 열린 광장으로 연중 24시간 상시 개방,월요일 ~ 일요일,연중무휴,5호선 광화문역 2번 출구에서 약 235m (도보 5분)," 이순신,세종문화회관,도시 문화 광장, 세종대왕,청계천,광화문,광화문광장, 경복궁","장애인화장실,접근가능"
29721,ko,김용안과자점,https://korean.visitseoul.net/attractions/김용안과자점/KOP029721?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP029721, 서울 용산구 한강로2가 259-1 ,04376 서울 용산구 한강대로 155-1 (한강로2가) ,37.5814632,126.8960446,,,02-796-6345,,,월요일~토요일 10:00~17:00(소진시 마감),,일요일,4?6호선 삼각지역 4번 출구에서 약 70m (도보 1분) ,"삼각지,용산,전병,과자,오래가게,장인정신",
42446,ko,김중업 건축문화의집,https://korean.visitseoul.net/attractions/김중업-건축문화의집/KOP042446?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP042446, 서울 성북구 장위동 230-49 ,02755 서울 성북구 장위로21나길 11 (장위동) ,37.4965824,126.8410919,,,02-6906-3136,,,화요일 ~ 토요일 10:00 ~ 17:00,,"매주 일요일, 월요일 휴관",6호선 돌곶이역 2번 출구에서 약 1.5km (도보 26분) ,김중업-건축문화의집,
43452,ko,다락,https://korean.visitseoul.net/attractions/2023--028/KOPyubahz?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPyubahz, 서울 마포구 도화동 340 ,"04172 서울 마포구 도화2길 8 (도화동, 에어몰 빌딩) ",37.5879249,127.0034874,,,02-706-0519,,,09:30~22:00,매일,"매달 1, 3번째 일요일 정기휴무",5호선 마포역 3번 출구에서 약 297m (도보 4분),"볶음밥,즉석떡볶이,분식,오래가게,공덕,마포떡볶이골목",
5018,ko,대각사,https://korean.visitseoul.net/attractions/대각사-kr/KOP005015?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP005015,110-390 서울 종로구 봉익동 3 ,03134 서울 종로구 율곡로10길 87 (대각사) ,37.522199,127.033317,,,02-744-4502,,http://daegaksa.kr/ ,일출 시 ~ 일몰 시,월요일 ~ 일요일,연중무휴,"1,3,5호선 종로3가역 8번 출구에서 약 139m (도보 2분)","서울사찰,창덕궁, 종로사찰, 대각사, 사찰,  불교, 종교,종로 3가역, 용성스님, 대각회,절",
27468,ko,대구참기름집,https://korean.visitseoul.net/attractions/대구참기름집/KOP027468?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP027468,110-800 서울 종로구 계동 79-8 ,03056 서울 종로구 계동길 67 (계동) ,37.5535217,126.9216737,,,02-765-3475,,,10:00~18:30,매일,없음,3호선 안국역 3번 출구에서 약 397m (도보 6분) ,"안국역,오래가게,고춧가루,대구참기름집,참기름,들기름,미숫가루,광화문",
43443,ko,등촌 최월선칼국수,https://korean.visitseoul.net/attractions/2023011/KOPof5zcz?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPof5zcz, 서울 강서구 등촌동 654-95 ,07571 서울 강서구 화곡로64길 68 (등촌동) ,37.5564542,126.937932,,,02-3661-2744,,,"평일 11:30~15:00, 16:00~21:30 / 주말 11:30~16:00, 17:00~21:30",매일,없음,9호선 증미역 4번 출구에서 약 580m (도보 8분),"오래가게,국물,면요리,칼국수,김포공항,한식",
43460,ko,라플루마앤보헤미안,https://korean.visitseoul.net/attractions/2023051/KOPlzuy5x?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPlzuy5x,  ,02842 서울 성북구 고려대로27길 18 ,37.6326445,127.0073066,,,02-927-7949,,,월요일~금요일 12:00~17:00 ,,"토요일, 일요일",6호선 안암역 2번 출구에서 약 121m (도보1분) ," 커피명가, 바리스타, 드립커피, 카페,오래가게, 커피맛집,고려대, 커피",
43606,ko,삼우치킨센타,https://korean.visitseoul.net/attractions/Samuchikin-kr/KOPd11wkn?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPd11wkn, 서울 영등포구 대림동 960-4 ,07442 서울 영등포구 시흥대로 671 (대림동) ,37.5645621,126.9787469,,,02-844-9292,,,12:00~24:00,매일,없음,2호선 신대방역 4번 출구에서 약 814m (도보 15분),"오래가게, 통닭,호프, 월급날, 보라매공원,대림동, 치킨, 치맥",
24905,ko,손맛김밥,https://korean.visitseoul.net/attractions/Sonmat-Gimbap-kr/KOP024905?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP024905,  ,03036 서울 종로구 자하문로15길 18 ,37.5778438,126.9642634,,,02-722-8389,,https://mo1022.modoo.at/,07:00~18:00,평일,주말,3호선 경복궁역 2번 출구에서 약 600m (도보 10분) ,"통인시장,오래가게,김밥,분식,참깨야채김밥,효자동",
2406,ko,아트선재센터,https://korean.visitseoul.net/attractions/아트선재센터/KOP002405?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP002405,110-200 서울 종로구 소격동 144-2 144-2,"03062 서울 종로구 율곡로3길 87 (소격동, 아트선재센타) ",37.6257967,127.0150045,,,02-733-8949,,http://www.artsonje.org/,12:00~19:00,화요일~일요일,"-월요일 -1월 1일 -설날, 추석 연휴",3호선 안국역 1번 출구에서 약 709m (도보 7분),"독립영화,광화문,미술관,관광지,음악회,아트선재센터,행위예술,현대미술,박물관,전시,씨네코드,안국역,단편영화",
32734,ko,안녕인사동 ,https://korean.visitseoul.net/attractions/안녕인사동/KOP032734?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP032734, 서울 종로구 관훈동 155-2 안녕인사동 ,03145 서울 종로구 인사동길 49 (관훈동) 안녕인사동 ,37.4670706,126.9313564,,,02-6954-2910,,http://www.안녕인사동.com,10:00 ~ 22:00,월요일~일요일 ,,3호선 안국역 6번 출구에서 약 229m (도보 3분) ," 나인트리프리미어인사동,라인프렌즈인사동, 인사동관광,anyounginsadong,금옥당인사동,인사동놀거리,안녕인사동",
33266,ko,용산공예관,https://korean.visitseoul.net/attractions/공예문화의-과거와-현재-도시와-도시를-이어주는-네트워크-플랫폼--용산공예관/KOP033266?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP033266, 서울 용산구 한남동 728-10 ,"04399 서울 용산구 이태원로 274 (한남동, 용산공예관) ",37.5662916,127.0096225,,,02-2199-6180 ,,http://crafts.yongsan.go.kr/,10:00~19:00,화요일~일요일,매주 월요일 및 법정공휴일,6호선 한강진역 3번 출구에서 약 150m (도보 2분),"용산투어,전시,용산구,공예, 용산관광지,체험,교육, 전통공예,공방,용산여행",
43445,ko,자성당약국,https://korean.visitseoul.net/attractions/2023012/KOPr3kbck?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOPr3kbck, 서울 강서구 공항동 18-80 ,07616 서울 강서구 방화대로21길 76 (공항동) ,37.5832991,126.9829449,,,02-2662-0555,,,"월요일-토요일 09:00~21:00, 일요일 09:00~18:00",매일,공휴일,9호선 공항시장역 3번 출구에서 약 201m (도보 3분),"방화,김포공항,건강,약국,오래가게,공항시장역",
3266,ko,창의문,https://korean.visitseoul.net/attractions/창의문/KOP003266?utm_source=seoulopendata&utm_medium=attractions&utm_content=KOP003266,110-030 서울시 종로구 부암동 277-11 ,03020 서울특별시 종로구 창의문로 118  (부암동) ,37.5716917,126.9776492,,,02-730-9924,,,,,,"3호선 경복궁역 3번 출구 정류장에서 1020, 7022번 지선버스 탑승, 자하문고개.윤동주문학관 정류장에서 약 51m (도보 1분)   ","경복궁역,유적지,한양도성,성곽,북문,성곽길,북악산,광화문,창의문,자하문",
